game_date,pitcher,player_name,p_throws,batter,stand,pitch_type,release_speed,description,events,estimated_woba_using_speedangle,inning,at_bat_number,pitch_number,zone
2026-04-11,663372,"Feltner, Ryan",R,701538,L,FF,96.5,foul,,,1,8,5,5
2026-04-11,663372,"Feltner, Ryan",R,701538,L,FF,95.7,ball,,,1,8,6,11
2026-04-11,663372,"Feltner, Ryan",R,701538,L,CH,85.9,ball,,,1,8,7,11
2026-04-11,663372,"Feltner, Ryan",R,701538,L,FF,96.8,blocked_ball,walk,0.699952,1,8,8,14
2026-04-11,663372,"Feltner, Ryan",R,592518,R,SL,89.9,swinging_strike,,,1,9,1,9
2026-04-11,663372,"Feltner, Ryan",R,592518,R,ST,84.9,ball,,,1,9,2,14
2026-04-11,663372,"Feltner, Ryan",R,592518,R,FF,96.3,hit_into_play,field_out,1.116,1,9,3,8
2026-04-11,663372,"Feltner, Ryan",R,592206,R,ST,84.4,hit_into_play,field_out,0.529,1,10,1,8
2026-04-11,663372,"Feltner, Ryan",R,657757,L,CU,79.9,called_strike,,,2,14,1,5
2026-04-11,663372,"Feltner, Ryan",R,657757,L,CH,84.3,swinging_strike,,,2,14,2,5
2026-04-11,663372,"Feltner, Ryan",R,657757,L,FF,95.9,hit_into_play,field_out,0.106,2,14,3,1
2026-04-11,663372,"Feltner, Ryan",R,609280,R,CU,80.1,called_strike,,,2,15,1,2
2026-04-11,663372,"Feltner, Ryan",R,609280,R,ST,83.2,foul,,,2,15,2,5
2026-04-11,663372,"Feltner, Ryan",R,609280,R,ST,83.0,ball,,,2,15,3,14
2026-04-11,663372,"Feltner, Ryan",R,609280,R,SI,95.6,foul,,,2,15,4,4
2026-04-11,663372,"Feltner, Ryan",R,609280,R,CH,87.5,hit_into_play,single,0.241,2,15,5,14
2026-04-11,663372,"Feltner, Ryan",R,666023,R,SL,88.5,hit_into_play,field_out,0.033,2,16,1,6
2026-04-11,663372,"Feltner, Ryan",R,630105,L,CU,79.8,ball,,,2,17,1,14
2026-04-11,663372,"Feltner, Ryan",R,630105,L,FF,94.6,called_strike,truncated_pa,,2,17,2,2
2026-04-11,663372,"Feltner, Ryan",R,630105,L,FF,94.4,called_strike,,,3,23,1,5
2026-04-11,663372,"Feltner, Ryan",R,630105,L,SL,90.9,ball,,,3,23,2,11
2026-04-11,663372,"Feltner, Ryan",R,630105,L,SL,90.7,foul,,,3,23,3,3
2026-04-11,663372,"Feltner, Ryan",R,630105,L,SL,89.3,ball,,,3,23,4,12
2026-04-11,663372,"Feltner, Ryan",R,630105,L,SI,95.7,hit_into_play,field_out,0.452,3,23,5,5
2026-04-11,663372,"Feltner, Ryan",R,657656,R,CH,84.8,ball,,,3,24,1,11
2026-04-11,663372,"Feltner, Ryan",R,657656,R,SL,89.0,ball,,,3,24,2,11
2026-04-11,663372,"Feltner, Ryan",R,657656,R,SI,95.0,ball,,,3,24,3,14
2026-04-11,663372,"Feltner, Ryan",R,657656,R,FF,92.1,called_strike,,,3,24,4,1
2026-04-11,663372,"Feltner, Ryan",R,657656,R,SI,95.0,foul,,,3,24,5,2
2026-04-11,663372,"Feltner, Ryan",R,657656,R,SI,95.2,foul,,,3,24,6,6
2026-04-11,663372,"Feltner, Ryan",R,657656,R,SL,90.2,ball,walk,0.699952,3,24,7,12
2026-04-11,663372,"Feltner, Ryan",R,665487,R,ST,82.9,foul,,,3,25,1,4
2026-04-11,663372,"Feltner, Ryan",R,665487,R,SI,94.7,foul,,,3,25,2,4
2026-04-11,663372,"Feltner, Ryan",R,665487,R,FF,95.2,hit_into_play,single,0.403,3,25,3,2
2026-04-11,663372,"Feltner, Ryan",R,701538,L,FF,94.7,foul,,,3,26,1,4
2026-04-11,663372,"Feltner, Ryan",R,701538,L,CH,85.8,hit_into_play,force_out,0.086,3,26,2,4
2026-04-11,663372,"Feltner, Ryan",R,592518,R,FF,94.7,ball,,,3,27,1,14
2026-04-11,663372,"Feltner, Ryan",R,592518,R,SI,95.1,ball,,,3,27,2,14
2026-04-11,663372,"Feltner, Ryan",R,592518,R,ST,84.1,ball,,,3,27,3,14
2026-04-11,663372,"Feltner, Ryan",R,592518,R,FF,94.6,hit_into_play,home_run,1.645,3,27,4,13
2026-04-11,663372,"Feltner, Ryan",R,592206,R,SL,90.7,hit_into_play,field_out,0.035,3,28,1,2
2026-04-11,663372,"Feltner, Ryan",R,657757,L,FF,93.4,called_strike,,,4,32,1,7
2026-04-11,663372,"Feltner, Ryan",R,657757,L,CH,85.8,swinging_strike,,,4,32,2,13
2026-04-11,663372,"Feltner, Ryan",R,657757,L,FF,95.2,ball,,,4,32,3,13
2026-04-11,663372,"Feltner, Ryan",R,657757,L,CH,87.0,swinging_strike,strikeout,0.0,4,32,4,13
2026-04-11,663372,"Feltner, Ryan",R,609280,R,SL,89.1,ball,,,4,33,1,14
2026-04-11,663372,"Feltner, Ryan",R,609280,R,SI,94.4,called_strike,,,4,33,2,9
2026-04-11,663372,"Feltner, Ryan",R,609280,R,ST,85.4,ball,,,4,33,3,14
2026-04-11,663372,"Feltner, Ryan",R,609280,R,ST,84.8,ball,,,4,33,4,14
2026-04-11,663372,"Feltner, Ryan",R,609280,R,SI,93.2,called_strike,,,4,33,5,3
2026-04-11,663372,"Feltner, Ryan",R,609280,R,SI,95.3,foul,,,4,33,6,4
2026-04-11,663372,"Feltner, Ryan",R,609280,R,SI,95.4,hit_into_play,double,0.911,4,33,7,3
2026-04-11,663372,"Feltner, Ryan",R,666023,R,CH,85.5,ball,,,4,34,1,11
2026-04-11,663372,"Feltner, Ryan",R,666023,R,SL,87.0,ball,,,4,34,2,14
2026-04-11,663372,"Feltner, Ryan",R,666023,R,SL,87.6,ball,,,4,34,3,11
2026-04-11,663372,"Feltner, Ryan",R,666023,R,SI,92.7,ball,walk,0.699952,4,34,4,11
2026-04-11,663372,"Feltner, Ryan",R,630105,L,SL,89.7,swinging_strike,,,4,35,1,14
2026-04-11,663372,"Feltner, Ryan",R,630105,L,CH,86.5,swinging_strike,,,4,35,2,13
2026-04-11,663372,"Feltner, Ryan",R,630105,L,CH,85.7,swinging_strike,strikeout,0.0,4,35,3,14
2026-04-11,663372,"Feltner, Ryan",R,657656,R,SL,89.0,ball,,,4,36,1,14
2026-04-11,663372,"Feltner, Ryan",R,657656,R,CH,85.4,swinging_strike_blocked,,,4,36,2,14
2026-04-11,663372,"Feltner, Ryan",R,657656,R,ST,83.6,ball,,,4,36,3,11
2026-04-11,663372,"Feltner, Ryan",R,657656,R,CH,85.6,hit_into_play,home_run,0.86,4,36,4,4
2026-04-11,663372,"Feltner, Ryan",R,665487,R,FF,95.6,ball,,,4,37,1,11
2026-04-11,663372,"Feltner, Ryan",R,665487,R,SI,94.5,swinging_strike,,,4,37,2,1
2026-04-11,663372,"Feltner, Ryan",R,665487,R,ST,85.1,ball,,,4,37,3,14
2026-04-11,663372,"Feltner, Ryan",R,665487,R,SI,93.6,hit_into_play,single,0.591,4,37,4,4
2026-04-11,663372,"Feltner, Ryan",R,701538,L,CH,86.1,swinging_strike,,,4,38,1,13
2026-04-11,663372,"Feltner, Ryan",R,701538,L,FF,94.7,ball,,,4,38,2,13
2026-04-11,663372,"Feltner, Ryan",R,701538,L,ST,83.1,foul,,,4,38,3,3
2026-04-11,663372,"Feltner, Ryan",R,701538,L,SI,93.1,ball,,,4,38,4,12
2026-04-11,663372,"Feltner, Ryan",R,701538,L,CH,86.1,foul_tip,strikeout,0.0,4,38,5,6
2026-04-11,688642,"Agnos, Zach",R,592518,R,ST,83.9,swinging_strike,,,5,43,1,14
2026-04-11,688642,"Agnos, Zach",R,592518,R,ST,85.1,ball,,,5,43,2,14
2026-04-11,688642,"Agnos, Zach",R,592518,R,SL,84.2,ball,,,5,43,3,14
2026-04-11,688642,"Agnos, Zach",R,592518,R,SI,94.7,ball,,,5,43,4,11
2026-04-11,688642,"Agnos, Zach",R,592518,R,FF,95.5,foul,,,5,43,5,11
2026-04-11,688642,"Agnos, Zach",R,592518,R,FF,95.9,hit_into_play,field_out,0.197,5,43,6,8
2026-04-11,688642,"Agnos, Zach",R,592206,R,SL,85.6,foul,,,5,44,1,4
2026-04-11,688642,"Agnos, Zach",R,592206,R,FS,86.2,swinging_strike,,,5,44,2,13
2026-04-11,688642,"Agnos, Zach",R,592206,R,FF,95.4,ball,,,5,44,3,11
2026-04-11,688642,"Agnos, Zach",R,592206,R,SL,84.8,foul,,,5,44,4,13
2026-04-11,688642,"Agnos, Zach",R,592206,R,ST,85.8,ball,,,5,44,5,14
2026-04-11,688642,"Agnos, Zach",R,592206,R,ST,87.0,ball,,,5,44,6,14
2026-04-11,688642,"Agnos, Zach",R,592206,R,FF,96.4,hit_into_play,single,0.916,5,44,7,5
2026-04-11,688642,"Agnos, Zach",R,657757,L,SL,85.4,swinging_strike_blocked,,,5,45,1,14
2026-04-11,688642,"Agnos, Zach",R,657757,L,FF,94.3,hit_into_play,grounded_into_double_play,0.083,5,45,2,11
2026-04-11,688642,"Agnos, Zach",R,609280,R,FC,91.5,hit_into_play,field_out,0.456,6,49,1,5
2026-04-11,688642,"Agnos, Zach",R,666023,R,FF,94.9,ball,,,6,50,1,11
2026-04-11,688642,"Agnos, Zach",R,666023,R,FF,95.3,foul,,,6,50,2,12
2026-04-11,688642,"Agnos, Zach",R,666023,R,SL,86.0,hit_into_play,field_error,0.41,6,50,3,9
2026-04-11,688642,"Agnos, Zach",R,630105,L,SL,86.7,blocked_ball,,,6,51,1,14
2026-04-11,688642,"Agnos, Zach",R,630105,L,ST,83.6,ball,,,6,51,2,14
2026-04-11,688642,"Agnos, Zach",R,630105,L,FC,92.5,ball,,,6,51,3,11
2026-04-11,688642,"Agnos, Zach",R,630105,L,FF,94.2,called_strike,,,6,51,4,2
2026-04-11,688642,"Agnos, Zach",R,630105,L,FC,92.5,called_strike,,,6,51,5,1
2026-04-11,688642,"Agnos, Zach",R,630105,L,FC,93.9,ball,walk,0.699952,6,51,6,11
2026-04-11,688642,"Agnos, Zach",R,657656,R,SI,95.6,called_strike,,,6,52,1,2
2026-04-11,688642,"Agnos, Zach",R,657656,R,FF,95.4,ball,,,6,52,2,12
2026-04-11,688642,"Agnos, Zach",R,657656,R,FC,93.3,swinging_strike,,,6,52,3,3
2026-04-11,688642,"Agnos, Zach",R,657656,R,FC,92.9,ball,,,6,52,4,12
2026-04-11,688642,"Agnos, Zach",R,657656,R,ST,85.7,ball,,,6,52,5,14
2026-04-11,688642,"Agnos, Zach",R,657656,R,FF,96.6,foul,,,6,52,6,2
2026-04-11,688642,"Agnos, Zach",R,657656,R,FF,95.8,ball,walk,0.699952,6,52,7,11
2026-04-11,688642,"Agnos, Zach",R,665487,R,FF,96.2,foul,,,6,53,1,2
2026-04-11,688642,"Agnos, Zach",R,665487,R,FC,93.0,ball,,,6,53,2,11
2026-04-11,688642,"Agnos, Zach",R,665487,R,FC,93.8,swinging_strike,,,6,53,3,14
2026-04-11,688642,"Agnos, Zach",R,665487,R,SL,85.3,foul,,,6,53,4,4
2026-04-11,688642,"Agnos, Zach",R,665487,R,FF,94.7,ball,,,6,53,5,11
2026-04-11,688642,"Agnos, Zach",R,665487,R,ST,85.3,ball,,,6,53,6,14
2026-04-11,688642,"Agnos, Zach",R,665487,R,FC,93.5,ball,walk,0.699952,6,53,7,12
2026-04-11,657514,"Bernardino, Brennan",L,701538,L,FF,89.0,called_strike,,,6,54,1,6
2026-04-11,657514,"Bernardino, Brennan",L,701538,L,FC,87.1,ball,,,6,54,2,13
2026-04-11,657514,"Bernardino, Brennan",L,701538,L,SI,88.8,foul,,,6,54,3,3
2026-04-11,657514,"Bernardino, Brennan",L,701538,L,ST,79.7,foul,,,6,54,4,3
2026-04-11,657514,"Bernardino, Brennan",L,701538,L,CU,78.4,foul,,,6,54,5,4
2026-04-11,657514,"Bernardino, Brennan",L,701538,L,FF,90.9,ball,,,6,54,6,12
2026-04-11,657514,"Bernardino, Brennan",L,701538,L,SI,89.6,foul,,,6,54,7,7
2026-04-11,657514,"Bernardino, Brennan",L,701538,L,CU,80.9,ball,,,6,54,8,11
2026-04-11,657514,"Bernardino, Brennan",L,701538,L,SI,90.0,hit_into_play,double,0.278,6,54,9,11
2026-04-11,657514,"Bernardino, Brennan",L,592518,R,FF,89.8,swinging_strike,,,6,55,1,11
2026-04-11,657514,"Bernardino, Brennan",L,592518,R,FF,91.2,ball,,,6,55,2,12
2026-04-11,657514,"Bernardino, Brennan",L,592518,R,CU,79.8,foul,,,6,55,3,3
2026-04-11,657514,"Bernardino, Brennan",L,592518,R,FF,90.4,hit_into_play,field_out,0.035,6,55,4,5
2026-04-11,657514,"Bernardino, Brennan",L,592206,R,,,automatic_ball,,,6,56,1,
2026-04-11,657514,"Bernardino, Brennan",L,592206,R,,,automatic_ball,,,6,56,2,
2026-04-11,657514,"Bernardino, Brennan",L,592206,R,,,automatic_ball,,,6,56,3,
2026-04-11,657514,"Bernardino, Brennan",L,592206,R,,,automatic_ball,intent_walk,,6,56,4,
2026-04-11,657514,"Bernardino, Brennan",L,657757,L,CU,81.3,ball,,,6,57,1,13
2026-04-11,657514,"Bernardino, Brennan",L,657757,L,FF,90.1,ball,,,6,57,2,11
2026-04-11,657514,"Bernardino, Brennan",L,657757,L,SI,91.0,ball,,,6,57,3,13
2026-04-11,657514,"Bernardino, Brennan",L,657757,L,SI,90.9,called_strike,,,6,57,4,1
2026-04-11,657514,"Bernardino, Brennan",L,657757,L,SI,90.2,called_strike,,,6,57,5,7
2026-04-11,657514,"Bernardino, Brennan",L,657757,L,SI,90.6,foul,,,6,57,6,4
2026-04-11,657514,"Bernardino, Brennan",L,657757,L,SI,90.6,swinging_strike,strikeout,0.0,6,57,7,5
2026-04-11,547179,"Lorenzen, Michael",R,609280,R,SL,86.4,called_strike,,,7,62,1,4
2026-04-11,547179,"Lorenzen, Michael",R,609280,R,CU,83.7,hit_into_play,field_out,0.055,7,62,2,8
2026-04-11,547179,"Lorenzen, Michael",R,666023,R,FF,94.9,called_strike,,,7,63,1,6
2026-04-11,547179,"Lorenzen, Michael",R,666023,R,CH,84.9,swinging_strike,,,7,63,2,14
2026-04-11,547179,"Lorenzen, Michael",R,666023,R,CU,83.9,ball,,,7,63,3,14
2026-04-11,547179,"Lorenzen, Michael",R,666023,R,SI,95.8,foul,,,7,63,4,5
2026-04-11,547179,"Lorenzen, Michael",R,666023,R,CH,83.8,hit_by_pitch,hit_by_pitch,0.730755,7,63,5,11
2026-04-11,547179,"Lorenzen, Michael",R,630105,L,CH,84.9,ball,,,7,64,1,14
2026-04-11,547179,"Lorenzen, Michael",R,630105,L,CU,82.1,hit_into_play,field_out,0.052,7,64,2,8
2026-04-11,547179,"Lorenzen, Michael",R,657656,R,CU,82.7,blocked_ball,,,7,65,1,14
2026-04-11,547179,"Lorenzen, Michael",R,657656,R,FF,94.5,hit_into_play,field_out,0.564,7,65,2,5
2026-04-11,623474,"Herget, Jimmy",R,665487,R,ST,77.8,hit_into_play,double,0.921,8,71,1,8
2026-04-11,623474,"Herget, Jimmy",R,701538,L,CH,84.0,ball,,,8,72,1,13
2026-04-11,623474,"Herget, Jimmy",R,701538,L,SL,85.8,swinging_strike,,,8,72,2,1
2026-04-11,623474,"Herget, Jimmy",R,701538,L,SL,86.0,foul,,,8,72,3,5
2026-04-11,623474,"Herget, Jimmy",R,701538,L,ST,77.1,hit_into_play,field_out,1.116,8,72,4,5
2026-04-11,623474,"Herget, Jimmy",R,592518,R,ST,79.4,called_strike,,,8,73,1,6
2026-04-11,623474,"Herget, Jimmy",R,592518,R,SL,86.2,foul,,,8,73,2,8
2026-04-11,623474,"Herget, Jimmy",R,592518,R,FF,92.7,hit_into_play,double_play,0.005,8,73,3,3
2026-04-12,623474,"Herget, Jimmy",R,657656,R,SI,89.5,called_strike,,,1,4,1,2
2026-04-12,623474,"Herget, Jimmy",R,657656,R,SL,87.0,called_strike,,,1,4,2,7
2026-04-12,623474,"Herget, Jimmy",R,657656,R,ST,77.2,foul,,,1,4,3,4
2026-04-12,623474,"Herget, Jimmy",R,657656,R,ST,77.9,foul,,,1,4,4,9
2026-04-12,623474,"Herget, Jimmy",R,657656,R,FF,90.8,hit_by_pitch,hit_by_pitch,0.730755,1,4,5,11
2026-04-12,623474,"Herget, Jimmy",R,665487,R,SI,92.3,missed_bunt,,,1,5,1,8
2026-04-12,623474,"Herget, Jimmy",R,665487,R,SL,83.4,foul,,,1,5,2,6
2026-04-12,623474,"Herget, Jimmy",R,665487,R,SI,92.1,hit_into_play,single,0.392,1,5,3,7
2026-04-12,623474,"Herget, Jimmy",R,701538,L,SL,86.1,swinging_strike,,,1,6,1,8
2026-04-12,623474,"Herget, Jimmy",R,701538,L,CH,84.3,hit_into_play,sac_bunt,,1,6,2,14
2026-04-12,623474,"Herget, Jimmy",R,592518,R,SL,85.2,called_strike,,,1,7,1,5
2026-04-12,623474,"Herget, Jimmy",R,592518,R,SI,91.8,hit_into_play,sac_fly,0.698,1,7,2,8
2026-04-12,623474,"Herget, Jimmy",R,593428,R,ST,77.2,swinging_strike,,,1,8,1,9
2026-04-12,623474,"Herget, Jimmy",R,593428,R,SL,86.2,ball,,,1,8,2,14
2026-04-12,623474,"Herget, Jimmy",R,593428,R,SI,89.7,foul,,,1,8,3,5
2026-04-12,623474,"Herget, Jimmy",R,593428,R,SL,87.8,ball,,,1,8,4,14
2026-04-12,623474,"Herget, Jimmy",R,593428,R,ST,76.4,ball,,,1,8,5,14
2026-04-12,623474,"Herget, Jimmy",R,593428,R,SL,87.3,ball,walk,0.699952,1,8,6,14
2026-04-12,623474,"Herget, Jimmy",R,592206,R,SI,89.0,called_strike,,,1,9,1,8
2026-04-12,623474,"Herget, Jimmy",R,592206,R,SI,92.2,ball,,,1,9,2,14
2026-04-12,623474,"Herget, Jimmy",R,592206,R,ST,77.8,foul,,,1,9,3,14
2026-04-12,623474,"Herget, Jimmy",R,592206,R,ST,79.5,foul,,,1,9,4,8
2026-04-12,623474,"Herget, Jimmy",R,592206,R,ST,75.3,foul,,,1,9,5,5
2026-04-12,623474,"Herget, Jimmy",R,592206,R,SL,85.9,hit_into_play,field_out,0.146,1,9,6,8
2026-04-12,801403,"Dollander, Chase",R,664034,R,SI,99.0,swinging_strike,,,2,13,1,6
2026-04-12,801403,"Dollander, Chase",R,664034,R,FF,99.0,ball,,,2,13,2,14
2026-04-12,801403,"Dollander, Chase",R,664034,R,SI,97.7,swinging_strike,,,2,13,3,6
2026-04-12,801403,"Dollander, Chase",R,664034,R,SI,99.2,hit_into_play,double,0.581,2,13,4,9
2026-04-12,801403,"Dollander, Chase",R,669369,L,FF,97.6,hit_into_play,sac_bunt,,2,14,1,4
2026-04-12,801403,"Dollander, Chase",R,666023,R,CH,89.5,ball,,,2,15,1,12
2026-04-12,801403,"Dollander, Chase",R,666023,R,SI,98.0,foul,,,2,15,2,12
2026-04-12,801403,"Dollander, Chase",R,666023,R,CU,81.0,hit_into_play,sac_fly,0.027,2,15,3,11
2026-04-12,801403,"Dollander, Chase",R,657656,R,ST,85.9,ball,,,2,16,1,12
2026-04-12,801403,"Dollander, Chase",R,657656,R,SL,88.7,hit_into_play,field_out,0.63,2,16,2,5
2026-04-12,678368,"Bellozo, Valente",R,665487,R,FC,87.7,ball,,,3,20,1,14
2026-04-12,678368,"Bellozo, Valente",R,665487,R,FC,86.6,hit_into_play,single,0.643,3,20,2,9
2026-04-12,678368,"Bellozo, Valente",R,701538,L,FC,88.2,ball,,,3,21,1,12
2026-04-12,678368,"Bellozo, Valente",R,701538,L,CU,78.5,ball,,,3,21,2,14
2026-04-12,678368,"Bellozo, Valente",R,701538,L,FC,87.8,foul,,,3,21,3,9
2026-04-12,678368,"Bellozo, Valente",R,701538,L,FF,92.3,hit_into_play,double_play,0.689,3,21,4,6
2026-04-12,678368,"Bellozo, Valente",R,592518,R,FC,88.2,called_strike,,,3,22,1,7
2026-04-12,678368,"Bellozo, Valente",R,592518,R,CH,81.3,foul,,,3,22,2,14
2026-04-12,678368,"Bellozo, Valente",R,592518,R,ST,81.1,foul,,,3,22,3,9
2026-04-12,678368,"Bellozo, Valente",R,592518,R,CH,82.9,ball,,,3,22,4,14
2026-04-12,678368,"Bellozo, Valente",R,592518,R,FF,91.9,ball,,,3,22,5,12
2026-04-12,678368,"Bellozo, Valente",R,592518,R,FC,87.6,ball,,,3,22,6,14
2026-04-12,678368,"Bellozo, Valente",R,592518,R,CH,82.7,ball,walk,0.699952,3,22,7,14
2026-04-12,678368,"Bellozo, Valente",R,593428,R,CU,78.3,ball,,,3,23,1,14
2026-04-12,678368,"Bellozo, Valente",R,593428,R,ST,80.0,blocked_ball,,,3,23,2,14
2026-04-12,678368,"Bellozo, Valente",R,593428,R,FC,88.3,called_strike,,,3,23,3,7
2026-04-12,678368,"Bellozo, Valente",R,593428,R,FF,90.9,ball,,,3,23,4,12
2026-04-12,678368,"Bellozo, Valente",R,593428,R,FF,92.2,ball,walk,0.699952,3,23,5,11
2026-04-12,678368,"Bellozo, Valente",R,592206,R,CH,81.4,hit_into_play,field_out,0.118,3,24,1,7
2026-04-12,678368,"Bellozo, Valente",R,664034,R,FC,86.3,called_strike,,,4,28,1,5
2026-04-12,678368,"Bellozo, Valente",R,664034,R,FC,84.8,hit_into_play,home_run,1.87,4,28,2,9
2026-04-12,678368,"Bellozo, Valente",R,669369,L,CU,76.5,ball,,,4,29,1,7
2026-04-12,678368,"Bellozo, Valente",R,669369,L,FF,90.5,called_strike,,,4,29,2,2
2026-04-12,678368,"Bellozo, Valente",R,669369,L,FC,87.3,foul_tip,,,4,29,3,1
2026-04-12,678368,"Bellozo, Valente",R,669369,L,CH,80.8,ball,,,4,29,4,13
2026-04-12,678368,"Bellozo, Valente",R,669369,L,CH,82.0,called_strike,strikeout,0.0,4,29,5,9
2026-04-12,678368,"Bellozo, Valente",R,666023,R,CH,80.9,ball,,,4,30,1,14
2026-04-12,678368,"Bellozo, Valente",R,666023,R,ST,79.9,swinging_strike,,,4,30,2,5
2026-04-12,678368,"Bellozo, Valente",R,666023,R,FF,91.1,hit_into_play,field_out,0.317,4,30,3,6
2026-04-12,678368,"Bellozo, Valente",R,657656,R,FC,87.4,foul,,,4,31,1,4
2026-04-12,678368,"Bellozo, Valente",R,657656,R,CH,82.9,ball,,,4,31,2,14
2026-04-12,678368,"Bellozo, Valente",R,657656,R,SI,89.4,hit_into_play,field_out,0.057,4,31,3,11
2026-04-12,678368,"Bellozo, Valente",R,665487,R,ST,77.7,called_strike,,,5,38,1,13
2026-04-12,678368,"Bellozo, Valente",R,665487,R,SI,88.8,ball,,,5,38,2,13
2026-04-12,678368,"Bellozo, Valente",R,665487,R,CH,82.6,ball,,,5,38,3,14
2026-04-12,678368,"Bellozo, Valente",R,665487,R,FF,91.2,foul,,,5,38,4,6
2026-04-12,678368,"Bellozo, Valente",R,665487,R,ST,79.2,foul,,,5,38,5,2
2026-04-12,678368,"Bellozo, Valente",R,665487,R,FF,93.1,foul,,,5,38,6,6
2026-04-12,678368,"Bellozo, Valente",R,665487,R,ST,80.1,hit_into_play,field_out,0.017,5,38,7,9
2026-04-12,678368,"Bellozo, Valente",R,701538,L,ST,79.9,ball,,,5,39,1,13
2026-04-12,678368,"Bellozo, Valente",R,701538,L,ST,79.9,ball,,,5,39,2,13
2026-04-12,678368,"Bellozo, Valente",R,701538,L,FF,90.8,swinging_strike,,,5,39,3,12
2026-04-12,678368,"Bellozo, Valente",R,701538,L,FC,87.1,foul,,,5,39,4,5
2026-04-12,678368,"Bellozo, Valente",R,701538,L,CH,82.8,ball,,,5,39,5,13
2026-04-12,678368,"Bellozo, Valente",R,701538,L,FF,91.7,hit_into_play,single,0.332,5,39,6,4
2026-04-12,678368,"Bellozo, Valente",R,592518,R,ST,80.2,called_strike,,,5,40,1,9
2026-04-12,678368,"Bellozo, Valente",R,592518,R,SI,89.4,hit_into_play,single,0.587,5,40,2,4
2026-04-12,678368,"Bellozo, Valente",R,593428,R,ST,79.4,ball,,,5,41,1,14
2026-04-12,678368,"Bellozo, Valente",R,593428,R,FF,89.6,called_strike,,,5,41,2,6
2026-04-12,678368,"Bellozo, Valente",R,593428,R,ST,78.8,ball,,,5,41,3,14
2026-04-12,678368,"Bellozo, Valente",R,593428,R,FC,85.1,hit_into_play,single,0.742,5,41,4,2
2026-04-12,678368,"Bellozo, Valente",R,592206,R,ST,78.3,hit_into_play,grounded_into_double_play,0.061,5,42,1,9
2026-04-12,678368,"Bellozo, Valente",R,664034,R,CH,80.0,called_strike,,,6,46,1,8
2026-04-12,678368,"Bellozo, Valente",R,664034,R,SI,88.7,ball,,,6,46,2,13
2026-04-12,678368,"Bellozo, Valente",R,664034,R,CH,80.4,hit_into_play,single,0.519,6,46,3,8
2026-04-12,678368,"Bellozo, Valente",R,669369,L,FC,85.1,swinging_strike,,,6,47,1,5
2026-04-12,678368,"Bellozo, Valente",R,669369,L,CH,81.1,blocked_ball,,,6,47,2,14
2026-04-12,678368,"Bellozo, Valente",R,669369,L,FC,86.9,hit_into_play,field_out,0.011,6,47,3,9
2026-04-12,678368,"Bellozo, Valente",R,666023,R,ST,78.4,ball,,,6,48,1,14
2026-04-12,678368,"Bellozo, Valente",R,666023,R,SI,87.6,foul,,,6,48,2,11
2026-04-12,678368,"Bellozo, Valente",R,666023,R,ST,78.3,foul,,,6,48,3,9
2026-04-12,678368,"Bellozo, Valente",R,666023,R,ST,77.7,hit_into_play,field_out,0.008,6,48,4,8
2026-04-12,678368,"Bellozo, Valente",R,657656,R,CH,81.2,ball,,,6,49,1,14
2026-04-12,678368,"Bellozo, Valente",R,657656,R,FF,90.7,ball,,,6,49,2,12
2026-04-12,678368,"Bellozo, Valente",R,657656,R,FC,85.4,hit_into_play,home_run,1.763,6,49,3,5
2026-04-12,678368,"Bellozo, Valente",R,665487,R,SI,89.9,hit_into_play,field_out,0.114,6,50,1,13
2026-04-12,678368,"Bellozo, Valente",R,701538,L,CH,78.4,swinging_strike,,,7,55,1,13
2026-04-12,678368,"Bellozo, Valente",R,701538,L,ST,77.6,ball,,,7,55,2,13
2026-04-12,678368,"Bellozo, Valente",R,701538,L,FF,88.9,swinging_strike,,,7,55,3,2
2026-04-12,678368,"Bellozo, Valente",R,701538,L,FF,89.9,hit_into_play,home_run,1.87,7,55,4,9
2026-04-12,678368,"Bellozo, Valente",R,592518,R,SI,87.3,ball,,,7,56,1,1
2026-04-12,678368,"Bellozo, Valente",R,592518,R,ST,77.5,swinging_strike,,,7,56,2,9
2026-04-12,678368,"Bellozo, Valente",R,592518,R,FF,88.7,ball,,,7,56,3,12
2026-04-12,678368,"Bellozo, Valente",R,592518,R,FF,88.4,foul,,,7,56,4,6
2026-04-12,678368,"Bellozo, Valente",R,592518,R,ST,79.2,foul,,,7,56,5,8
2026-04-12,678368,"Bellozo, Valente",R,592518,R,CH,81.1,ball,,,7,56,6,14
2026-04-12,678368,"Bellozo, Valente",R,592518,R,ST,78.0,ball,walk,0.699952,7,56,7,14
2026-04-12,678368,"Bellozo, Valente",R,593428,R,CU,74.6,ball,,,7,57,1,14
2026-04-12,678368,"Bellozo, Valente",R,593428,R,SI,88.0,ball,,,7,57,2,13
2026-04-12,678368,"Bellozo, Valente",R,593428,R,FF,88.8,called_strike,,,7,57,3,4
2026-04-12,678368,"Bellozo, Valente",R,593428,R,FF,90.3,foul,,,7,57,4,5
2026-04-12,678368,"Bellozo, Valente",R,593428,R,SI,88.8,ball,,,7,57,5,13
2026-04-12,678368,"Bellozo, Valente",R,593428,R,FC,85.8,ball,walk,0.699952,7,57,6,14
2026-04-12,678368,"Bellozo, Valente",R,592206,R,SI,87.5,ball,,,7,58,1,13
